year,plot,treatment,species,cover
2013,11_3,F,CHSES,1.25
2013,8_3,F,SATR12,32.25
2013,8_4,F,BOER4,19
2013,8_4,F,KAPA,30
2013,17_1,F,EUEX4,3.25
2013,4_4,F,EUEX4,11.95
2013,10_3,F,KAPA,9
2013,10_4,F,KAPA,8
2013,10_4,F,ALIN,1
2013,16_2,F,KAPA,14
2013,16_3,F,KAPA,31
2013,8_3,F,TILA2,24
2013,4_2,F,TILA2,38
2013,19_3,F,TILA2,8
2013,4_3,F,TILA2,21
2013,19_4,F,TILA2,10
2013,19_1,F,SPCO4,1.5
2013,6_1,F,PLJA,9
2013,11_4,F,EUEX4,3.6
2013,10_2,F,TILA2,13.5
2013,17_3,F,EUEX4,5.25
2013,1_2,F,SATR12,0.75
2013,8_2,F,SPPO6,1
2013,8_3,F,SPPO6,0.05
2013,16_2,F,SPPO6,0.1
2013,1_1,F,EUEX4,1
2013,1_2,F,EUEX4,4
2013,1_3,F,TILA2,10
2013,8_1,F,BOGR2,2.5
2013,8_2,F,BOGR2,5
2013,16_4,F,TILA2,3.75
2013,1_3,F,KAPA,19
2013,1_4,F,KAPA,20
2013,19_2,F,BOBA2,4.1
2013,11_1,F,BOBA2,1.25
2013,4_2,F,BOBA2,1.5
2013,4_4,F,BOBA2,2.5
2013,10_3,F,BOER4,52
2013,10_4,F,BOER4,17
2013,17_1,F,ALIN,12
2013,11_2,F,BOER4,18
2013,1_4,F,TILA2,7.5
2013,6_4,F,CHSES,0.75
2013,8_1,F,CHSES,5.5
2013,8_2,F,CHSES,1
2013,8_3,F,CHSES,1
2013,6_2,F,TILA2,24
2013,4_3,F,EUEX4,7.5
2013,14_3,F,CHSE7,5
2013,14_4,F,CHSE7,25.5
2013,11_2,F,KAPA,4
2013,17_4,F,TILA2,20
2013,19_2,F,BOGR2,17
2013,16_1,F,KAPA,13
2013,16_4,F,KAPA,13
2013,17_1,F,KAPA,11
2013,11_1,F,BOER4,4
2013,6_3,F,EUEX4,1.5
2013,8_4,F,SATR12,4.5
2013,16_4,F,SPHA,2.5
2013,11_3,F,BOER4,6.25
2013,6_2,F,CHSES,1
2013,6_2,F,BOGR2,0.5
2013,1_1,F,SATR12,9
2013,16_2,F,PLJA,11.1
2013,8_1,F,BOBA2,6.75
2013,11_4,F,SPPO6,3
2013,11_2,F,TILA2,27.25
2013,16_3,F,ALIN,6
2013,16_4,F,PLJA,8.6
2013,17_3,F,ALIN,3
2013,11_4,F,BOER4,16
2013,19_2,F,KAPA,13
2013,19_3,F,KAPA,16
2013,19_4,F,KAPA,9
2013,16_1,F,BOBA2,0.75
2013,19_1,F,BOBA2,1.6
2013,17_2,F,TILA2,2
2013,17_3,F,TILA2,3.5
2013,17_1,F,CHSES,2.25
2013,17_3,F,CHSES,1.25
2013,6_1,F,SATR12,35
2013,6_2,F,SATR12,2
2013,8_2,F,SATR12,8
2013,16_2,F,ALIN,47
2013,16_4,F,ALIN,0.5
2013,1_2,F,TILA2,1.5
2013,10_1,F,SPCO4,11
2013,19_4,F,EUEX4,0.5
2013,6_1,F,CHSES,1
2013,19_1,F,KAPA,28
2013,16_3,F,BOGR2,10.35
2013,1_1,F,CHSES,0.1
2013,1_3,F,CHSES,1.5
2013,11_2,F,CHSES,1.75
2013,17_4,F,EUEX4,5.75
2013,4_4,F,PLJA,14.25
2013,1_3,F,EUEX4,6.75
2013,19_3,F,ALIN,0.25
2013,4_3,F,CHSES,0.5
2013,4_2,F,CHSES,0.85
2013,17_4,F,KAPA,15
2013,11_3,F,EUEX4,2
2013,17_1,F,KAHI,3.5
2013,10_3,F,BOBA2,2.5
2013,10_4,F,BOBA2,1.75
2013,16_4,F,CHSE7,0.75
2013,16_3,F,CHSE7,3.1
2013,16_3,F,PLJA,8.75
2013,8_2,F,BOBA2,4.5
2013,1_1,F,TILA2,5
2013,17_2,F,ALIN,0.25
2013,1_4,F,EUEX4,3.35
2013,17_4,F,ALIN,2.5
2013,19_3,F,EUEX4,1.25
2013,17_2,F,PLJA,43
2013,16_1,F,TILA2,7
2013,8_3,F,BOER4,1
2013,14_2,F,KAHI,1
2013,16_3,F,TILA2,15
2013,11_4,F,TILA2,24.1
2013,17_4,F,BOBA2,1
2013,17_1,F,TILA2,4.5
2013,1_1,F,BOGR2,7.5
2013,8_1,F,TILA2,54.75
2013,19_2,F,EUEX4,2.25
2013,17_1,F,PLJA,63
2013,17_3,F,KAPA,24
2013,10_2,F,EUEX4,0.75
2013,16_2,F,TILA2,0.25
2013,11_2,F,EUEX4,1.5
2013,6_3,F,TILA2,4
2013,17_4,F,BOGR2,5.5
2013,16_1,F,ALIN,48
2013,4_1,F,CHSES,3.75
2013,10_1,F,EUEX4,1.75
2013,1_3,F,PLJA,15.25
2013,16_4,F,CHSES,1.1
2013,10_1,F,SATR12,25.5
2013,10_2,F,BOER4,43
2013,19_4,F,SATR12,61
2013,6_4,F,PLJA,22
2013,11_3,F,TILA2,16.75
2013,8_4,F,BOBA2,6.5
2013,8_2,F,PLJA,28
2013,17_3,F,CHSE7,3.25
2013,17_3,F,SPPO6,0.1
2013,19_1,F,SPPO6,0.06
2013,19_2,F,SPPO6,0.1
2013,19_3,F,SPPO6,0.01
2013,17_2,F,KAPA,19
2013,6_3,F,SOEL,3.25
2013,8_1,F,BOER4,2
2013,11_1,F,SATR12,52.5
2013,19_1,F,BOER4,4.35
2013,10_2,F,SATR12,30.75
2013,19_3,F,SATR12,29
2013,19_1,F,EUEX4,1.1
2013,14_4,F,CHSES,1
2013,19_4,F,CHSE7,0.5
2013,16_1,F,CHSES,1.1
2013,10_1,F,BOBA2,2.75
2013,17_2,F,KAHI,13.5
2013,14_2,F,TILA2,3.25
2013,14_4,F,TILA2,10.75
2013,17_1,F,CHSE7,1.5
2013,19_2,F,CHSE7,0.1
2013,10_3,F,SATR12,40
2013,8_3,F,BOBA2,8
2013,14_3,F,CHSES,1.75
2013,14_1,F,TILA2,7.75
2013,19_3,F,CHSE7,1.6
2013,10_3,F,CHST8,0.5
2013,8_1,F,PLJA,12.5
2013,19_1,F,SATR12,8.25
2013,6_4,F,TILA2,10.5
2013,10_1,F,BOER4,57
2013,6_2,F,SOEL,1.5
2013,17_4,F,CHSE7,1.75
2013,19_1,F,CHSE7,2.5
2013,16_3,F,CHSES,3.5
2013,10_4,F,SATR12,26
2013,10_3,F,SPFL2,2
2013,6_4,F,SOEL,2.75
2013,11_4,F,CHER2,0.75
2013,10_1,F,SPFL2,2
2013,19_4,F,BOER4,3.25
2013,19_2,F,SATR12,17.75
2013,1_4,F,PLJA,58.25
2013,16_2,F,CHSES,1.75
2013,17_2,F,SATR12,0.5
2013,1_2,F,PLJA,7.5
2013,1_3,F,BOER4,10.75
2013,11_4,F,SPFL2,8
2013,17_2,F,CHSE7,3
2013,11_1,F,MUAR2,3
2013,14_3,F,SATR12,1.5
2013,11_2,F,SATR12,10
2013,14_4,F,SATR12,0.5
2013,11_4,F,SATR12,4.5
2013,11_3,F,SPFL2,11
2013,19_2,F,SPFL2,5
2013,8_4,F,CHSES,0.5
2013,14_3,F,TILA2,2.5
2013,19_3,F,BOER4,3
2013,19_1,F,MUAR2,2
2013,11_3,F,SATR12,18
2013,19_2,F,BOER4,6.5
2013,8_1,F,MUAR2,1
2014,9_2,C,BOSP,1
2014,9_1,C,BOSP,4
2014,3_3,C,CHSES,1.75
2014,20_4,C,BOBA2,1.75
2014,3_4,C,CHSES,1.75
2014,5_3,C,CHSES,3.5
2014,13_2,C,TILA2,1.85
2014,5_4,C,CHSES,1.5
2014,3_2,C,CHSES,3.85
2014,5_2,C,CHSES,3.5
2014,13_4,C,KAPA,3.75
2014,18_2,C,KAPA,1.5
2014,18_3,C,KAPA,9
2014,7_1,C,BOBA2,6.25
2014,9_4,C,BOSP,4
2014,2_3,C,BOGR2,10.6
2014,12_4,C,SOEL,0.25
2014,13_3,C,KAPA,2
2014,7_1,C,PEAN,0.6
2014,2_2,C,BOBA2,7.85
2014,13_1,C,SOEL,2.1
2014,2_1,C,CHSES,4.65
2014,2_4,C,BOGR2,5.75
2014,13_3,C,ASTRA,0.05
2014,3_2,C,BOGR2,11.5
2014,9_1,C,PEAN,0.25
2014,3_1,C,BOGR2,4
2014,5_1,C,CHSES,1.5
2014,5_3,C,PLJA,8.5
2014,12_3,C,CHSES,0.5
2014,3_4,C,SEBA3,0.1
2014,2_2,C,CHSES,1.66
2014,13_1,C,SCBR2,1.65
2014,15_4,C,KAPA,2.25
2014,13_4,C,TILA2,6.75
2014,12_1,C,PEAN,0.35
2014,3_2,C,PEAN,0.25
2014,13_1,C,TILA2,3
2014,12_4,C,CHSES,0.5
2014,20_2,C,BOBA2,5
2014,13_3,C,TILA2,14.35
2014,7_1,C,CHSES,4.6
2014,5_4,C,BOER4,6
2014,12_2,C,MAPIP,0.5
2014,20_4,C,MAPIP,0.5
2014,18_1,C,KAPA,6.25
2014,20_3,C,TILA2,16
2014,3_1,C,CHSES,3.75
2014,2_4,C,PEAN,4.1
2014,2_1,C,BOBA2,2
2014,13_2,C,BOBA2,6.35
2014,7_2,C,PLJA,6
2014,7_3,C,PLJA,8.1
2014,2_4,C,ALIN,2
2014,12_2,C,TILA2,2.25
2014,12_4,C,TILA2,4.5
2014,5_3,C,BOBA2,1
2014,18_4,C,BOBA2,1.75
2014,13_2,C,KAPA,0.5
2014,7_2,C,BOBA2,7.5
2014,7_1,C,BOGR2,1
2014,7_3,C,BOBA2,4
2014,7_4,C,BOBA2,3.25
2014,9_2,C,BOBA2,0.75
2014,12_2,C,PEAN,0.5
2014,9_4,C,MAPIP,1.25
2014,13_2,C,SOEL,2.2
2014,2_4,C,CHSES,1.9
2014,20_3,C,KRLA2,1.5
2014,3_1,C,PLJA,15.5
2014,12_1,C,TILA2,4
2014,7_1,C,ASTRA,0.35
2014,5_2,C,BOBA2,1.5
2014,12_1,C,CHSES,2
2014,5_2,C,PLJA,10
2014,12_2,C,CHSES,0.5
2014,7_4,C,TILA2,21
2014,15_1,C,KAPA,4
2014,15_2,C,KAPA,0.5
2014,5_3,C,BOER4,7
2014,12_2,C,SOEL,3
2014,9_1,C,TILA2,10.5
2014,7_4,C,SPORO,0.75
2014,20_2,C,KAPA,31.5
2014,20_4,C,KAPA,0.5
2014,3_3,C,SATR12,0.5
2014,2_1,C,PEAN,2.4
2014,7_4,C,PLJA,7
2014,18_3,C,BOBA2,0.6
2014,2_2,C,BOGR2,13.6
2014,20_2,C,TILA2,4.75
2014,9_4,C,CHSES,3.5
2014,5_4,C,PLJA,11.5
2014,7_1,C,PLJA,8.75
2014,15_1,C,ALIN,6.5
2014,7_1,C,BOER4,6
2014,15_2,C,TILA2,1
2014,15_3,C,PEAN,0.1
2014,20_4,C,SPCO4,4
2014,2_2,C,PEAN,2.05
2014,5_1,C,BOBA2,4.5
2014,12_4,C,KAPA,1
2014,20_1,C,BOBA2,2.35
2014,3_2,C,TILA2,8
2014,20_3,C,BOBA2,2.85
2014,9_1,C,BOER4,22
2014,5_1,C,TILA2,8.5
2014,15_3,C,TILA2,0.75
2014,9_3,C,BOBA2,1.5
2014,9_4,C,BOER4,11
2014,7_1,C,PAOB,4
2014,3_4,C,BOGR2,9.5
2014,13_3,C,SOEL,2
2014,13_4,C,CHSE7,0.75
2014,13_3,C,BOBA2,0.1
2014,13_4,C,BOBA2,2.6
2014,2_4,C,BOBA2,6.25
2014,7_3,C,TILA2,19.5
2014,3_4,C,BOBA2,0.5
2014,18_2,C,BOBA2,1.1
2014,13_2,C,PLJA,4.6
2014,2_4,C,BOER4,0.05
2014,13_1,C,CHSES,1.6
2014,13_2,C,CHSES,1.15
2014,20_1,C,KAPA,15
2014,13_4,C,CHSES,1.35
2014,15_1,C,CHSES,0.75
2014,20_3,C,KAPA,8
2014,5_4,C,SATR12,0.5
2014,3_2,C,PLJA,3
2014,20_4,C,MUSQ3,1
2014,5_1,C,BOGR2,3.5
2014,5_4,C,BOGR2,8.5
2014,2_3,C,ASTRA,0.01
2014,5_1,C,PLJA,11.5
2014,15_4,C,PLJA,9.5
2014,2_1,C,TILA2,6.25
2014,13_3,C,PLJA,13.25
2014,20_4,C,TILA2,8.75
2014,12_1,C,BOBA2,1.5
2014,12_3,C,BOBA2,1.5
2014,7_2,C,BOER4,1
2014,2_4,C,SPCR,1.5
2014,18_4,C,KAPA,0.1
2014,15_2,C,DANAN,0.5
2014,2_1,C,SPORO,0.5
2014,13_1,C,BOBA2,1.1
2014,18_4,C,ALIN,1.5
2014,15_2,C,PLJA,17
2014,3_3,C,PLJA,10.5
2014,18_1,C,BOBA2,1.85
2014,3_4,C,PLJA,6.35
2014,20_3,C,ARAD,0.5
2014,9_3,C,CHSES,1.6
2014,20_1,C,CHSES,3.5
2014,18_2,C,PLJA,6.6
2014,3_3,C,TILA2,4.5
2014,3_4,C,TILA2,3.5
2014,13_3,C,CHSES,0.95
2014,9_1,C,BOBA2,1.25
2014,5_2,C,TILA2,3
2014,5_3,C,TILA2,1.25
2014,7_2,C,PAOB,0.25
2014,5_4,C,TILA2,4
2014,20_4,C,ALIN,9.5
2014,7_1,C,TILA2,26.25
2014,5_2,C,BOGR2,5.5
2014,2_3,C,PEAN,0.05
2014,3_3,C,BOBA2,0.25
2014,18_3,C,SATR12,1
2014,20_2,C,CHSES,1.5
2014,20_3,C,CHSES,1.65
2014,9_2,C,TILA2,11
2014,18_3,C,PLJA,10.5
2014,12_4,C,BOBA2,0.85
2014,9_4,C,TILA2,6.5
2014,7_2,C,TILA2,26.5
2014,15_4,C,SATR12,0.25
2014,20_1,C,TILA2,33
2014,20_1,C,ARAD,1
2014,13_3,C,HYFIC,0.5
2014,18_1,C,PLJA,4.1
2014,3_1,C,TILA2,12.5
2014,9_2,C,BOER4,14
2014,15_1,C,PLJA,15.5
2014,18_2,C,ALIN,14.5
2014,20_1,C,ALIN,9.5
2014,2_1,C,BOGR2,22.51
2014,18_4,C,TILA2,1.5
2014,13_1,C,PLJA,4.2
2014,13_4,C,HYFIC,0.25
2014,13_4,C,SCBR2,1.1
2014,15_1,C,SCBR2,0.6
2014,12_1,C,YUGL,2
2014,9_3,C,TILA2,11
2014,12_3,C,DANAN,5
2014,13_1,C,SAAB,0.6
2014,20_1,C,SAAB,1
2014,9_4,C,BOBA2,3.75
2014,18_3,C,CHSE7,1
2014,20_4,C,DIWI2,0.5
2014,13_2,C,SCBR2,2.65
2014,20_1,C,SPFL2,4.5
2014,15_3,C,PLJA,9
2014,3_4,C,ARAD,0.5
2014,9_1,C,CHSES,3.5
2014,12_1,C,BOER4,32
2014,12_2,C,BOER4,36
2014,20_4,C,EPTO,7
2014,12_3,C,BOER4,17
2014,9_2,C,MELE2,0.25
2014,12_4,C,DANAN,2
2014,13_4,C,PLJA,12.1
2014,9_3,C,BOER4,43
2014,15_2,C,CHSES,1.25
2014,18_1,C,TILA2,6.85
2014,18_4,C,PLJA,13.35
2014,18_3,C,TILA2,12.5
2014,15_3,C,SATR12,0.25
2014,20_2,C,MUAR2,4
2014,12_3,C,EPTO,7
2014,20_1,C,EPTO,1
2014,12_4,C,BOER4,2
2014,15_2,C,ALIN,3.5
2014,7_2,C,CHSES,1
2014,18_2,C,TILA2,16.5
2014,18_1,C,CHSES,3.3
2014,18_2,C,CHSES,3
2014,7_4,C,CHSES,1.5
2014,12_2,C,EPTO,25
2014,18_4,C,CHSES,3.05
2014,15_2,C,SCBR2,0.5
2014,15_4,C,SCBR2,0.75
2014,12_2,C,MELE2,1
2014,12_2,C,DANAN,14.5
2014,3_3,C,BOGR2,3.5
2014,15_3,C,CHSES,0.6
2014,13_3,C,CHSE7,0.75
2014,9_1,C,SPFL2,1
2014,12_3,C,MUAR2,1
2014,12_4,C,MUAR2,2
2014,20_4,C,CHSES,2.85
2014,15_4,C,BOGR2,3
2014,13_2,C,HYFIC,1
2014,13_3,C,SCBR2,0.65
2014,15_4,C,SPPO6,2
2014,15_3,C,SCBR2,1.5
2014,12_3,C,MELE2,1
2014,15_3,C,SPPO6,1.25
2014,9_3,C,KAPA,4
2014,9_2,C,MUAR2,2
2014,20_1,C,SPPO6,0.35
2014,13_1,C,BOGR2,12
2014,13_2,C,CHSE7,0.5
2014,20_3,C,DIWI2,0.1
2014,7_3,C,CHSES,2.5
2014,2_4,C,ALMA4,0.05
2014,20_1,C,BOER4,1.75
2014,2_1,C,KAPA,4
2014,5_4,C,DANAN,5.5
2014,2_2,C,KAPA,7
2014,18_3,C,CHSES,3.1
2014,9_2,C,SPPO6,0.1
2014,18_4,C,SCBR2,0.75
2014,12_3,C,SPPO6,1
2014,15_2,C,SPPO6,0.1
2014,12_1,C,DANAN,1.25
2014,3_1,C,DANAN,0.1
2014,3_2,C,DANAN,2.1
2014,5_3,C,DANAN,4.25
2014,9_1,C,KAPA,10.5
2014,20_3,C,BOER4,17.75
2014,15_4,C,CHSES,1.25
2014,3_4,C,KAPA,1.25
2014,2_2,C,TILA2,0.01
2014,15_1,C,HODR,0.1
2014,20_2,C,BOER4,2
2014,20_1,C,HODR,3.5
2014,15_1,C,SPPO6,0.25
2014,13_4,C,KAHI,2
2014,9_2,C,KAPA,3
2014,3_3,C,DANAN,0.1
2014,13_1,C,CHSE7,1
2014,5_1,C,DANAN,0.35
2014,9_4,C,KAPA,6
2014,12_3,C,HODR,3
2014,12_4,C,HODR,2.5
2014,5_3,C,KAPA,6
2014,18_3,C,HODR,1
2014,3_3,C,KAPA,1.5
2014,7_1,C,KAPA,12.1
2014,3_4,C,DANAN,0.25
2014,5_2,C,DANAN,1
2014,3_1,C,KAPA,3.25
2014,13_2,C,SPPO6,0.1
2014,7_4,C,KAPA,44
2014,12_1,C,HODR,1
2014,9_4,C,SPPO6,0.25
2014,5_2,C,KAPA,1.75
2014,13_1,C,SPPO6,0.05
2014,20_4,C,BOER4,8
2014,13_3,C,SPPO6,0.05
2014,7_3,C,KAPA,59
2014,9_2,C,HYFIC,1
2014,7_2,C,KAPA,40
2014,7_4,C,SPPO6,0.25
2014,5_1,C,SPPO6,0.1
2014,1_2,F,BOBA2,7.5
2014,10_2,F,BOBA2,1.25
2014,8_4,F,TILA2,7.5
2014,6_1,F,PLJA,11.5
2014,1_2,F,BOGR2,26
2014,1_1,F,BOGR2,16.5
2014,6_2,F,PLJA,23.5
2014,1_1,F,BOBA2,11.5
2014,11_4,F,CHSES,4
2014,19_3,F,BOER4,3
2014,10_1,F,BOBA2,3
2014,6_3,F,TILA2,19
2014,19_4,F,CHSES,0.75
2014,6_4,F,TILA2,34.5
2014,10_3,F,MAPIP,2.25
2014,10_1,F,CHLA10,4.5
2014,19_2,F,BOER4,8
2014,1_1,F,PEAN,4.75
2014,16_4,F,SPHA,5.5
2014,10_2,F,CHSES,5.75
2014,8_4,F,KAPA,28
2014,19_3,F,PLJA,0.5
2014,17_3,F,SPHA,1
2014,1_3,F,PLJA,37
2014,8_4,F,MAPIP,0.5
2014,14_3,F,CHSES,2.35
2014,6_4,F,SOEL,2
2014,4_3,F,BOGR2,12.75
2014,6_3,F,PLJA,30.25
2014,10_4,F,KAPA,13
2014,11_1,F,BOBA2,3.25
2014,6_4,F,PLJA,29.5
2014,1_3,F,BOBA2,0.25
2014,11_3,F,CHSES,7.5
2014,4_4,F,BOBA2,4.75
2014,4_2,F,TILA2,39.5
2014,19_4,F,BOER4,3.5
2014,19_1,F,TILA2,15
2014,14_2,F,CHSES,1.4
2014,10_2,F,BOSP,5
2014,1_3,F,BOGR2,12
2014,8_3,F,KAPA,26
2014,11_2,F,BOBA2,2.5
2014,1_4,F,PLJA,61
2014,4_1,F,BOGR2,17.25
2014,4_1,F,PLJA,10.25
2014,14_1,F,CHSES,2.1
2014,4_4,F,PLJA,19.5
2014,14_2,F,PLJA,48.75
2014,8_2,F,TILA2,36.5
2014,19_1,F,BOER4,2.5
2014,4_3,F,PLJA,8.25
2014,8_3,F,TILA2,19.75
2014,19_2,F,CHSE7,2
2014,4_2,F,BOGR2,9.25
2014,16_2,F,ALIN,22
2014,16_4,F,ALIN,4
2014,10_3,F,BOBA2,5.05
2014,19_3,F,CHSE7,0.5
2014,6_3,F,SOEL,3
2014,4_1,F,PEAN,0.35
2014,10_4,F,BOBA2,3.5
2014,4_2,F,BOBA2,9
2014,4_3,F,BOBA2,7.5
2014,19_3,F,KAPA,4.5
2014,4_3,F,TILA2,18.25
2014,16_2,F,CHSE7,1
2014,19_4,F,SPORO,0.85
2014,8_2,F,KAPA,22
2014,19_2,F,TILA2,2.75
2014,10_1,F,PEAN,0.75
2014,11_4,F,ASTRA,0.35
2014,10_2,F,PEAN,1.85
2014,8_1,F,TILA2,52
2014,16_1,F,TILA2,7.75
2014,11_1,F,PEAN,0.35
2014,11_4,F,BOER4,35
2014,11_2,F,TILA2,35
2014,4_2,F,PLJA,37.5
2014,11_4,F,CHSE7,0.5
2014,19_3,F,SPORO,0.25
2014,17_3,F,PLJA,22
2014,17_4,F,PLJA,23
2014,16_1,F,BOBA2,1.5
2014,1_2,F,PLJA,8
2014,19_3,F,TILA2,1
2014,19_4,F,TILA2,10
2014,1_2,F,PEAN,0.25
2014,6_2,F,SOEL,3.5
2014,4_1,F,BOBA2,8.5
2014,10_1,F,BOER4,33
2014,8_1,F,PLJA,21
2014,14_1,F,CHSE7,1
2014,6_2,F,BOBA2,8
2014,6_4,F,BOBA2,3.25
2014,17_4,F,TILA2,2.75
2014,16_3,F,BOBA2,1
2014,17_1,F,BOBA2,1.5
2014,4_1,F,KAPA,8
2014,4_2,F,KAPA,2.5
2014,4_3,F,KAPA,4
2014,11_3,F,ASTRA,0.1
2014,19_4,F,ASTRA,0.5
2014,14_4,F,TILA2,6.6
2014,11_2,F,CHSES,1.5
2014,1_1,F,TILA2,19.75
2014,1_4,F,CHSES,7.25
2014,10_1,F,CHSES,2.25
2014,14_2,F,SPPO6,0.9
2014,16_1,F,ALIN,6.5
2014,17_2,F,BOBA2,1
2014,17_3,F,BOBA2,0.25
2014,4_4,F,KAPA,20.75
2014,14_3,F,TILA2,0.7
2014,6_1,F,SOEL,1
2014,6_2,F,CHSES,8.5
2014,14_4,F,PLJA,35.35
2014,11_3,F,BOER4,19
2014,19_2,F,KAPA,7.5
2014,6_3,F,CHSES,2.75
2014,6_4,F,CHSES,5.5
2014,17_1,F,TILA2,2.6
2014,14_3,F,CHSE7,1
2014,8_3,F,CHSES,0.75
2014,8_4,F,CHSES,0.75
2014,16_3,F,ALIN,0.1
2014,17_1,F,ALIN,0.25
2014,17_2,F,ALIN,2.5
2014,19_1,F,BOBA2,5.25
2014,4_3,F,CHSES,4.85
2014,4_4,F,CHSES,1.6
2014,11_3,F,MAPIP,1
2014,19_1,F,MAPIP,0.75
2014,16_2,F,TILA2,0.5
2014,17_2,F,PLJA,26.5
2014,1_2,F,TILA2,7.5
2014,6_1,F,BOBA2,3.5
2014,8_2,F,PLJA,20
2014,14_1,F,PLJA,24.15
2014,11_4,F,TILA2,19
2014,10_2,F,ASTRA,0.75
2014,14_4,F,CHSES,1.35
2014,16_3,F,CHSES,5.75
2014,19_4,F,BOBA2,5.25
2014,17_2,F,CHSES,2
2014,4_4,F,TILA2,6
2014,6_2,F,TILA2,43
2014,4_1,F,CHSES,4.9
2014,1_1,F,ASTRA,0.35
2014,10_3,F,ASTRA,0.05
2014,19_2,F,BOBA2,3.25
2014,14_3,F,PLJA,39.5
2014,16_2,F,CHSES,0.35
2014,16_4,F,CHSES,1.1
2014,17_1,F,PLJA,20.5
2014,17_4,F,CHSES,0.25
2014,19_2,F,CHSES,2.75
2014,17_2,F,TILA2,1.5
2014,17_3,F,TILA2,2.25
2014,11_4,F,BOBA2,2.5
2014,8_2,F,CHSES,1
2014,14_4,F,BOBA2,0.25
2014,10_3,F,KAPA,46
2014,1_2,F,ASTRA,0.1
2014,14_1,F,TILA2,4.25
2014,14_2,F,TILA2,2.3
2014,11_2,F,ASTRA,0.1
2014,19_3,F,BOBA2,3.5
2014,19_4,F,GUSA2,4
2014,11_1,F,TILA2,17
2014,16_3,F,TILA2,4.25
2014,11_2,F,PEAN,0.5
2014,10_1,F,SATR12,1.75
2014,11_4,F,PEAN,0.25
2014,10_4,F,SATR12,0.5
2014,4_3,F,SATR12,1
2014,6_3,F,SATR12,0.75
2014,8_1,F,SATR12,0.1
2014,14_1,F,BOBA2,0.1
2014,8_2,F,BOBA2,2.5
2014,19_1,F,SPPO6,8.3
2014,16_2,F,KAPA,14.5
2014,4_2,F,CHSES,7.25
2014,10_2,F,ALIN,2
2014,10_4,F,ALIN,1
2014,11_2,F,MELE2,0.5
2014,6_2,F,KAPA,41
2014,17_4,F,BOGR2,4
2014,19_2,F,BOGR2,16
2014,10_3,F,SPORO,0.5
2014,19_4,F,KAPA,2.5
2014,19_2,F,SPORO,0.1
2014,14_2,F,ALIN,5
2014,1_4,F,KAPA,5
2014,10_1,F,KAPA,49
2014,8_3,F,BOBA2,1.75
2014,16_1,F,KAPA,5.5
2014,8_4,F,BOBA2,1.75
2014,16_1,F,CHSES,0.5
2014,6_1,F,KAPA,80
2014,11_1,F,CHSES,3
2014,10_3,F,CHSE7,0.25
2014,1_4,F,ENDE,1
2014,16_4,F,TILA2,8.1
2014,11_3,F,BOBA2,3
2014,11_4,F,SPFL2,2
2014,10_4,F,CHSES,2.25
2014,8_1,F,BOBA2,4.75
2014,16_4,F,SATR12,1
2014,17_2,F,SATR12,0.5
2014,19_2,F,SPPO6,1.85
2014,1_2,F,CHSES,7.35
2014,11_2,F,BOER4,33.5
2014,19_1,F,KAPA,48
2014,10_4,F,CHSE7,1
2014,4_1,F,TILA2,22.85
2014,11_3,F,PEAN,0.25
2014,10_3,F,BOER4,28.75
2014,10_4,F,BOER4,5
2014,4_4,F,SATR12,0.1
2014,11_1,F,KAPA,34
2014,8_3,F,SATR12,2
2014,19_2,F,SPFL2,1.5
2014,8_1,F,CHSES,1.75
2014,14_4,F,SPPO6,0.15
2014,16_2,F,SPPO6,1.5
2014,19_1,F,ARAD,1
2014,10_2,F,KAPA,54
2014,11_4,F,CHER2,1.75
2014,10_1,F,ALIN,5
2014,16_4,F,KAPA,1.35
2014,8_3,F,AMBL,4
2014,8_3,F,SPPO6,0.15
2014,6_2,F,CHSE7,0.25
2014,8_3,F,CHSE7,2.5
2014,14_1,F,SPPO6,0.15
2014,19_4,F,SPCO4,5
2014,14_3,F,SPPO6,4.05
2014,10_3,F,CHSES,1.35
2014,16_2,F,SATR12,0.25
2014,1_1,F,CHSES,6.5
2014,19_4,F,SPPO6,0.6
2014,8_2,F,AMBL,3.25
2014,16_4,F,PLJA,34.55
2014,8_1,F,AMBL,1
2014,19_1,F,CHSES,1.5
2014,10_1,F,SPFL2,1
2014,11_2,F,KAPA,76
2014,11_3,F,KAPA,24
2014,11_3,F,SATR12,2.75
2014,14_1,F,SATR12,0.25
2014,16_1,F,SATR12,1.5
2014,19_1,F,SATR12,0.05
2014,8_1,F,SPPO6,0.75
2014,16_3,F,KAPA,2.1
2014,8_2,F,SPPO6,7.75
2014,10_2,F,TILA2,29.25
2014,1_3,F,CHSES,2
2014,16_3,F,BOGR2,22.5
2014,10_2,F,BOER4,40
2014,4_4,F,BOGR2,14
2014,8_3,F,BOER4,4
2014,16_4,F,SPPO6,0.1
2014,11_4,F,KAPA,24
2014,8_4,F,BOER4,8
2014,11_4,F,SATR12,0.5
2014,14_4,F,KAPA,0.5
2014,10_3,F,SPPO6,0.35
2014,19_3,F,SPPO6,0.1
2014,11_4,F,SPORO,0.1
2014,10_3,F,TILA2,23.5
2014,10_1,F,SPCO4,4
2014,19_3,F,SPCO4,0.5
2014,6_1,F,TILA2,12
2014,1_3,F,KAPA,8.25
2014,16_1,F,PLJA,42.25
2014,16_1,F,SPPO6,0.5
